frame,valid_eye_gaze,left_eye_intersection,right_eye_intersection,avg_eye_intersection
205.0,1,[],[],[]
206.0,1,[],[],[]
206.0,1,[],[],[]
207.0,1,[],[],[]
207.0,1,[],[],[]
208.0,1,[],[],[]
208.0,1,[],[],[]
209.0,1,[],[],[]
209.0,1,[],[],[]
210.0,1,[],[],[]
210.0,1,[],[],[]
211.0,1,[],[],[]
211.0,1,[],[],[]
212.0,1,[],[],[]
212.0,1,[],[],[]
213.0,1,"[['parent', [169.80820501187586, 156.9, 1083.2099067088072]]]","[['parent', [249.11580075001797, 156.9, 1082.1011427944973]]]","[['parent', [209.8267734417313, 156.9, 1084.2222291188962]]]"
214.0,1,"[['parent', [170.19562999593293, 156.6, 1081.8603742459777]]]","[['parent', [248.59919562734848, 156.6, 1079.6387505606206]]]","[['parent', [209.75570601983273, 156.6, 1082.4289535628225]]]"
215.0,1,"[['parent', [169.88237133204763, 156.5, 1078.0615949692258]]]","[['parent', [245.81859556871552, 156.5, 1068.2173252331359]]]","[['parent', [208.2247665533793, 156.5, 1074.813789803503]]]"
216.0,1,[],[],[]
216.0,1,[],[],[]
217.0,1,[],[],[]
217.0,1,[],[],[]
218.0,1,[],[],[]
218.0,1,[],[],[]
219.0,1,[],[],[]
219.0,1,[],[],[]
220.0,1,[],[],[]
220.0,1,[],[],[]
221.0,1,[],[],[]
221.0,1,[],[],[]
222.0,1,[],[],[]
222.0,1,[],[],[]
223.0,1,[],[],[]
223.0,1,[],[],[]
224.0,1,[],[],[]
224.0,1,[],[],[]
225.0,1,[],[],[]
225.0,1,[],[],[]
226.0,1,[],[],[]
226.0,1,[],[],[]
227.0,1,[],[],[]
227.0,1,[],[],[]
228.0,1,[],[],[]
228.0,1,[],[],[]
229.0,1,[],[],[]
229.0,1,[],[],[]
230.0,1,[],[],[]
230.0,1,[],[],[]
231.0,1,[],[],[]
231.0,1,[],[],[]
232.0,1,[],[],[]
232.0,1,[],[],[]
233.0,1,[],[],[]
233.0,1,[],[],[]
234.0,1,[],[],[]
234.0,1,[],[],[]
235.0,1,[],[],[]
235.0,1,[],[],[]
236.0,1,"[['parent', [168.81894172683292, 164.2, 1080.435752939037]]]","[['parent', [251.9243504354827, 164.2, 1080.4755068432994]]]","[['parent', [210.79434281027886, 164.2, 1081.9717353745216]]]"
237.0,1,"[['parent', [170.09781484544075, 163.8, 1077.8197811284624]]]","[['parent', [252.25685506737335, 163.8, 1077.3460027314309]]]","[['parent', [211.54211223576738, 163.8, 1079.098725526413]]]"
238.0,1,[],[],[]
238.0,1,[],[],[]
239.0,1,"[['parent', [170.73354399045633, 161.9, 1077.982545879312]]]","[['parent', [253.5900340547246, 161.9, 1080.6229638277196]]]","[['parent', [212.5171469839628, 161.9, 1080.8520164936904]]]"
240.0,1,"[['parent', [170.17457689588102, 163.2, 1083.0161914319538]]]","[['parent', [253.74652599145213, 163.2, 1086.5209094523407]]]","[['parent', [212.31265044493688, 163.2, 1086.2754549391036]]]"
241.0,1,[],[],[]
241.0,1,[],[],[]
242.0,1,[],[],[]
242.0,1,[],[],[]
243.0,1,[],[],[]
243.0,1,[],[],[]
244.0,1,[],[],[]
244.0,1,[],[],[]
245.0,1,[],[],[]
245.0,1,[],[],[]
246.0,1,[],[],[]
246.0,1,[],[],[]
247.0,1,[],[],[]
247.0,1,[],[],[]
248.0,1,[],[],[]
248.0,1,[],[],[]
249.0,1,[],[],[]
249.0,1,[],[],[]
250.0,1,[],[],[]
250.0,1,[],[],[]
251.0,1,[],[],[]
251.0,1,[],[],[]
252.0,1,[],[],[]
252.0,1,[],[],[]
253.0,1,[],[],[]
253.0,1,[],[],[]
254.0,1,[],[],[]
254.0,1,[],[],[]
255.0,1,[],[],[]
255.0,1,[],[],[]
256.0,1,[],[],[]
256.0,1,[],[],[]
257.0,1,[],[],[]
257.0,1,[],[],[]
258.0,1,[],[],[]
258.0,1,[],[],[]
259.0,1,[],[],[]
259.0,1,[],[],[]
260.0,1,[],[],[]
260.0,1,[],[],[]
261.0,1,[],[],[]
261.0,1,[],[],[]
262.0,1,[],[],[]
262.0,1,[],[],[]
263.0,1,[],[],[]
263.0,1,[],[],[]
264.0,1,[],[],[]
264.0,1,[],[],[]
265.0,1,[],[],[]
265.0,1,[],[],[]
266.0,1,[],[],[]
266.0,0,[],[],[]
267.0,1,[],[],[]
267.0,0,[],[],[]
268.0,0,[],[],[]
268.0,0,[],[],[]
269.0,0,[],[],[]
269.0,0,[],[],[]
270.0,0,[],[],[]
270.0,0,[],[],[]
271.0,0,[],[],[]
271.0,0,[],[],[]
272.0,0,[],[],[]
273.0,0,[],[],[]
281.0,0,[],[],[]
282.0,0,[],[],[]
283.0,1,"[['parent', [175.24839055672385, 70.87306453125179, 1186.7]]]","[['parent', [233.4951763600752, 79.02493576107389, 1186.7]]]","[['parent', [199.72547904922655, 73.56771606314425, 1186.7]]]"
284.0,1,"[['parent', [165.60176122383595, 70.27180113288189, 1166.7]]]","[['parent', [227.95311833990144, 78.0250214564672, 1166.7]]]","[['parent', [191.09379453515723, 72.6006349656275, 1166.7]]]"
285.0,1,"[['parent', [155.41931060199113, 68.79771574001158, 1137.4]]]","[['parent', [221.41953072144665, 76.80395020380321, 1137.4]]]","[['parent', [182.08504490064658, 71.29675134108302, 1137.4]]]"
286.0,1,"[['parent', [142.04825308701066, 67.01593906237346, 1097.7]]]","[['parent', [212.9688210805142, 75.29248106026361, 1097.7]]]","[['parent', [170.78211601289843, 69.66288308548376, 1097.7]]]"
287.0,1,"[['parent', [135.47081558550377, 66.74164513651282, 1078.8]]]","[['parent', [208.11349024731405, 75.08214473660229, 1078.8]]]","[['parent', [165.1515140071095, 69.42541773216068, 1078.8]]]"
288.0,0,[],[],[]
289.0,1,"[['parent', [243.96900769454538, 121.37171111817437, 1300.4]]]","[['parent', [358.3, 132.83979868814293, 1261.0623780394528]]]","[['parent', [145.62698947934754, 59.80273601291249, 1006.4]]]"
290.0,1,"[['parent', [240.685068261651, 131.2537442037911, 1309.7]]]","[['parent', [352.3, 143.90440454804363, 1253.1847900144592]]]","[['parent', [139.39465097875012, 52.71244081232867, 1019.7]]]"
291.0,1,"[['parent', [229.3758407416177, 134.63804449993188, 1302.8]]]","[['parent', [340.4, 151.31198778529168, 1223.768249638322]]]","[['parent', [126.60333347489671, 44.59549053908803, 1019.9]]]"
292.0,1,"[['parent', [238.2416774831189, 158.07415148647777, 1280.1000000000001]]]","[['parent', [328.9, 156.71285802164522, 1172.332212315201]]]","[['parent', [297.9796477197503, 169.3, 1253.1686803356413]]]"
293.0,1,"[['parent', [235.91115685936683, 156.78281940446755, 1240.9]]]","[['parent', [329.7, 159.6660115808765, 1138.9871267163737]]]","[['parent', [299.17137217811876, 171.6, 1218.873632433165]]]"
294.0,1,"[['parent', [245.08386654385947, 168.2056436182664, 1268.5]]]","[['parent', [332.4, 166.83512190490984, 1170.554415158498]]]","[['parent', [293.7542736399257, 172.7, 1231.5727624931235]]]"
295.0,1,"[['parent', [244.75658704743154, 166.14813060159764, 1253.6000000000001]]]","[['parent', [332.3, 165.16987624420358, 1160.8814961368662]]]","[['parent', [295.7870103697048, 172.4, 1222.5215874134783]]]"
296.0,1,"[['parent', [242.50407651888685, 160.4345995363106, 1250.9]]]","[['parent', [335.3, 162.54380834853526, 1160.8611760918552]]]","[['parent', [302.2178674217274, 172.8, 1230.6291161566294]]]"
297.0,1,"[['parent', [243.7011759423346, 159.71186874889008, 1244.2]]]","[['parent', [336.8, 161.05865187239945, 1157.562241331484]]]","[['parent', [305.88647764264783, 173.1, 1229.1518687186567]]]"
298.0,1,"[['parent', [247.51037205745854, 161.87957714683836, 1245.0]]]","[['parent', [337.4, 160.35643588974966, 1157.0489199875938]]]","[['parent', [307.900748226381, 173.4, 1228.6076917145845]]]"
299.0,1,"[['parent', [257.6552453383192, 167.1207827580979, 1230.5]]]","[['parent', [333.3, 155.52935731447445, 1132.5108694507883]]]","[['parent', [315.67758268024613, 175.3, 1213.4054190213587]]]"
300.0,1,"[['parent', [268.0559749541458, 171.4566573904244, 1212.0]]]","[['parent', [326.1, 149.65344594194997, 1098.07473435888]]]","[['parent', [324.6112812655076, 177.2, 1193.690463711842]]]"
301.0,1,"[['parent', [267.27850806226627, 166.87875000634017, 1195.1]]]","[['parent', [326.4, 147.41908976192343, 1077.9586550364074]]]","[['parent', [326.4, 173.7265217566221, 1176.8955330991193]]]"
302.0,1,"[['parent', [261.1376029448227, 164.25009224822463, 1195.0]]]","[['parent', [329.2, 149.59905754466928, 1078.7276378297038]]]","[['parent', [329.2, 176.63399686489345, 1183.8693079240634]]]"
303.0,1,"[['parent', [261.41439994970847, 165.16558421354085, 1192.5]]]","[['parent', [330.5, 150.2914062712377, 1077.7137257081088]]]","[['parent', [330.5, 178.03684404646475, 1183.1258784387535]]]"
304.0,1,"[['parent', [265.23790129582085, 167.40142969170336, 1194.4]]]","[['parent', [331.0, 150.46297157008547, 1080.593246891532]]]","[['parent', [331.0, 178.18475962104156, 1183.1078017636878]]]"
305.0,1,"[['parent', [264.37669043572527, 167.08597997865104, 1202.2]]]","[['parent', [333.6, 151.66424019536774, 1089.4892895688959]]]","[['parent', [333.6, 180.22097162560948, 1194.389047753001]]]"
306.0,1,"[['parent', [262.3832531729104, 166.5020174131925, 1219.1]]]","[['parent', [334.9, 153.9997391046449, 1106.6978468392715]]]","[['parent', [333.08538912941674, 182.1, 1212.052679607382]]]"
307.0,1,"[['parent', [260.10238879212807, 164.2005911593079, 1222.5]]]","[['parent', [336.9, 155.70310730723207, 1115.5747573385938]]]","[['parent', [332.29004965835736, 181.9, 1218.740354962116]]]"
308.0,1,"[['parent', [250.68274326543963, 156.83252964758782, 1220.0]]]","[['parent', [339.1, 156.47572600820575, 1118.04521098102]]]","[['parent', [116.6261771008065, 44.13071501400499, 929.6]]]"
309.0,1,"[['parent', [248.80052606605614, 155.43211730645046, 1223.5]]]","[['parent', [342.3, 159.4250052028608, 1128.3410140248825]]]","[['parent', [117.90690091471717, 43.0941149448306, 933.3]]]"
310.0,1,"[['parent', [246.31958059411602, 153.93540536191867, 1231.6]]]","[['parent', [345.6, 162.64869874635633, 1142.281362794903]]]","[['parent', [119.57033663390177, 41.331422483699605, 942.3]]]"
311.0,1,"[['parent', [248.36722973482756, 155.79078453982115, 1236.7]]]","[['parent', [349.1, 165.92526260970737, 1155.745330850784]]]","[['parent', [124.40971526601221, 42.8981438128434, 948.2]]]"
312.0,1,"[['parent', [245.0325655462131, 155.26783310650822, 1249.3999999999999]]]","[['parent', [353.9, 169.167104084866, 1175.8528952792747]]]","[['parent', [128.35444624181744, 43.44465037941472, 961.3]]]"
313.0,1,"[['parent', [243.4287929951456, 151.51271430731427, 1258.4]]]","[['parent', [359.5, 168.40369638836128, 1189.1080369445021]]]","[['parent', [129.08936137496897, 43.599490839870235, 968.1]]]"
314.0,1,"[['parent', [248.87749627877457, 156.7466407454927, 1249.1000000000001]]]","[['parent', [359.1, 166.8519652890454, 1184.4648823483565]]]","[['parent', [132.996150321321, 48.15440553456758, 959.2]]]"
315.0,1,"[['parent', [250.5538079561143, 159.86332030873308, 1253.3]]]","[['parent', [358.8, 166.42358451009517, 1188.3071856500203]]]","[['parent', [135.49220427841678, 50.12939467436139, 963.6]]]"
316.0,1,"[['parent', [252.3555776389137, 162.2411447914687, 1257.9]]]","[['parent', [360.8, 167.76511346758923, 1190.2372072684016]]]","[['parent', [136.03917726850446, 51.20222456992625, 968.5]]]"
317.0,1,"[['parent', [259.0911478444464, 162.51347287259563, 1269.9]]]","[['parent', [364.9, 165.55318388310408, 1197.847382539509]]]","[['parent', [139.58940200131133, 53.5630787001465, 981.9]]]"
318.0,1,"[['parent', [279.0784245331098, 170.16700781074658, 1285.7]]]","[['parent', [371.4, 160.7264758239033, 1203.7542296703707]]]","[['parent', [149.56522727350696, 60.196599901978715, 994.6]]]"
319.0,1,"[['parent', [292.0547115475875, 168.93982336691826, 1256.8]]]","[['parent', [368.5, 152.167180612257, 1173.4340522804869]]]","[['parent', [150.18069539060423, 65.94215850949749, 964.1]]]"
320.0,0,[],[],[]
321.0,0,[],[],[]
322.0,1,"[['parent', [322.9, 154.5839243653494, 1163.188665434441]]]","[['parent', [322.9, 127.69276441601671, 1056.5476624351402]]]","[['parent', [322.9, 140.94124083320645, 1107.0525980759146]]]"
323.0,0,[],[],[]
324.0,0,[],[],[]
325.0,0,[],[],[]
326.0,0,[],[],[]
327.0,0,[],[],[]
328.0,0,[],[],[]
337.0,0,[],[],[]
338.0,1,"[['parent', [223.6001511951156, 105.36506590309392, 1070.9]]]","[['parent', [277.7357823431807, 112.87646812295797, 1070.9]]]","[['parent', [247.8541772038694, 108.39931236988936, 1070.9]]]"
339.0,1,"[['parent', [226.79530477936288, 103.01377345571161, 1098.8]]]","[['parent', [282.32563816875563, 113.58142842351697, 1098.8]]]","[['parent', [250.80901522727257, 107.57915061309419, 1098.8]]]"
340.0,0,[],[],[]
341.0,0,[],[],[]
342.0,1,"[['parent', [197.1475962135571, 89.71207428167205, 1054.4]]]","[['parent', [254.3529799093293, 102.64331932719506, 1054.4]]]","[['parent', [221.77214810883643, 95.44499122756002, 1054.4]]]"
343.0,0,[],[],[]
344.0,0,[],[],[]
345.0,1,"[['parent', [279.3085248592014, 196.8, 1266.298841835629]]]","[['parent', [380.9, 196.41377427507553, 1229.5050277049115]]]","[['parent', [328.50943046401704, 196.8, 1250.368460155782]]]"
346.0,1,"[['parent', [278.99325575223094, 198.5, 1287.0262255866307]]]","[['parent', [372.0, 190.18423270443537, 1236.658501878334]]]","[['parent', [328.7316208401818, 198.5, 1271.2070265391185]]]"
347.0,1,"[['parent', [290.5473035152125, 201.2, 1306.6290083982196]]]","[['parent', [371.9, 182.4119735151761, 1216.4253200752682]]]","[['parent', [342.49982140904297, 201.2, 1281.3419746478394]]]"
348.0,1,"[['parent', [290.3105093488072, 202.3, 1323.24191183956]]]","[['parent', [365.8, 185.3888325777473, 1233.4541496729514]]]","[['parent', [338.3639810212266, 202.3, 1295.7765470400273]]]"
349.0,1,"[['parent', [287.0176178291315, 204.0, 1335.9720217125514]]]","[['parent', [358.0, 189.02048390802128, 1236.0035222534225]]]","[['parent', [331.99198367641674, 204.0, 1301.5052390693731]]]"
350.0,1,"[['parent', [277.57094445112, 206.3, 1363.9689381462974]]]","[['parent', [345.3, 193.82483400873843, 1267.0217913856147]]]","[['parent', [319.4534842254142, 206.3, 1328.5464008184172]]]"
351.0,0,[],[],[]
352.0,0,[],[],[]
353.0,1,"[['parent', [209.67294026005152, 188.5, 1139.433291389538]]]","[['parent', [170.68922294072655, 109.98783830247496, 1155.5]]]","[['parent', [205.09114248923248, 165.00459382377215, 1155.5]]]"
354.0,1,"[['parent', [167.01456965337385, 165.63563254758483, 1117.2]]]","[['parent', [183.00510773705702, 133.38924533941312, 1117.2]]]","[['parent', [178.18130315793303, 151.11152766729714, 1117.2]]]"
355.0,0,[],[],[]
356.0,0,[],[],[]
357.0,0,[],[],[]
358.0,0,[],[],[]
359.0,0,[],[],[]
360.0,0,[],[],[]
361.0,0,[],[],[]
362.0,1,"[['parent', [83.90522360030931, 63.93803072606481, 1064.6]]]","[['parent', [237.6695028831912, 160.2, 1326.5564627342142]]]","[['parent', [109.88408159707552, 70.65669589845422, 1064.6]]]"
363.0,1,"[['parent', [73.05842673744583, 46.82637471348354, 1026.3]]]","[['parent', [248.68710981878533, 161.3, 1284.061722313146]]]","[['parent', [99.74151528371993, 58.351770914048046, 1026.3]]]"
364.0,1,"[['parent', [63.49250799446914, 37.76968983172015, 971.6]]]","[['parent', [261.6509462101284, 159.3, 1270.4470567941696]]]","[['parent', [90.05369288530063, 50.23088545144505, 971.6]]]"
365.0,1,"[['parent', [62.577292314843646, 35.07035269632826, 961.0]]]","[['parent', [125.33807991012716, 61.735999414750296, 961.0]]]","[['parent', [87.55762498105331, 47.42132301908303, 961.0]]]"
366.0,0,[],[],[]
367.0,1,"[['parent', [48.30132764073437, 30.84521036624608, 931.8]]]","[['parent', [235.05977584992735, 144.1, 1229.7128998666487]]]","[['parent', [75.52208224853878, 41.87670618522173, 931.8]]]"
368.0,1,"[['parent', [32.70747706324965, 8.04457090264841, 942.0]]]","[['parent', [226.81746273890408, 144.9, 1178.722631189328]]]","[['parent', [178.02955249724596, 144.9, 1234.972727809314]]]"
369.0,1,"[['parent', [143.6915758691954, 142.2, 1237.9429526634706]]]","[['parent', [226.2393999713179, 142.2, 1184.0936027534776]]]","[['parent', [184.6482215548882, 142.2, 1213.2175591194032]]]"
370.0,1,"[['parent', [55.37710315197822, 49.581466358995996, 984.3]]]","[['parent', [264.5, 145.75281075396606, 1243.9486614185012]]]","[['parent', [218.74861404926386, 146.5, 1267.1677715373341]]]"
371.0,1,"[['parent', [54.52771053361568, 54.643743022807385, 989.1]]]","[['parent', [270.0, 130.34869259161667, 1233.7740756113556]]]","[['parent', [84.89476110678012, 55.68426296125476, 989.1]]]"
372.0,1,"[['parent', [45.71637205148969, 42.055491313453835, 1072.7]]]","[['parent', [272.0, 143.5593509157653, 1300.18736705208]]]","[['parent', [82.68469342596377, 51.936817413861704, 1072.7]]]"
373.0,0,[],[],[]
374.0,0,[],[],[]
375.0,0,[],[],[]
376.0,0,[],[],[]
377.0,0,[],[],[]
378.0,0,[],[],[]
385.0,0,[],[],[]
386.0,0,[],[],[]
387.0,0,[],[],[]
388.0,0,[],[],[]
389.0,0,[],[],[]
390.0,0,[],[],[]
393.0,1,"[['parent', [136.7607428236575, 66.57169312607542, 1054.0]]]","[['parent', [193.31475253217172, 76.22223737333795, 1054.0]]]","[['parent', [163.42584905660374, 70.05360062893081, 1054.0]]]"
394.0,0,[],[],[]
395.0,0,[],[],[]
396.0,0,[],[],[]
397.0,0,[],[],[]
398.0,0,[],[],[]
399.0,1,"[['parent', [113.78549846973624, 59.245368488558206, 950.4]]]","[['parent', [171.0970227113271, 47.16370172110629, 950.4]]]","[['parent', [139.36337245878042, 53.17525002518711, 950.4]]]"
400.0,0,[],[],[]
401.0,0,[],[],[]
402.0,0,[],[],[]
403.0,0,[],[],[]
404.0,0,[],[],[]
405.0,0,[],[],[]
409.0,0,[],[],[]
410.0,1,"[['parent', [42.75251538440683, 1.687954303115724, 1068.5]]]","[['parent', [245.027553641285, 112.1, 1292.7815778901752]]]","[['parent', [200.91124164419435, 112.1, 1334.9358502848625]]]"
411.0,1,"[['parent', [33.94861378843076, -5.007517514423327, 1041.5]]]","[['parent', [231.6658774140159, 110.8, 1255.2162770768052]]]","[['parent', [187.3252192268925, 110.8, 1296.52104642844]]]"
412.0,1,"[['parent', [30.653253753806645, -9.622572799807244, 1050.6]]]","[['parent', [221.4018444888983, 106.5, 1259.247042232521]]]","[['parent', [179.94892876241397, 106.5, 1304.305263091007]]]"
413.0,0,[],[],[]
414.0,0,[],[],[]
415.0,0,[],[],[]
416.0,0,[],[],[]
417.0,0,[],[],[]
418.0,0,[],[],[]
425.0,0,[],[],[]
426.0,0,[],[],[]
427.0,0,[],[],[]
428.0,0,[],[],[]
429.0,0,[],[],[]
430.0,0,[],[],[]
433.0,0,[],[],[]
434.0,1,"[['parent', [1.7890712071206067, 13.777960997657814, 900.1]]]","[['parent', [208.20447283995742, 139.4, 1178.28846545525]]]","[['parent', [33.101985008724796, 23.831996242290515, 900.1]]]"
435.0,1,"[['parent', [6.708579663720176, 10.134439792663478, 920.0]]]","[['parent', [198.70137878605112, 139.6, 1172.9993522651084]]]","[['parent', [144.2887350781654, 139.6, 1198.9740662089673]]]"
436.0,1,"[['parent', [89.84888463815412, 137.2, 1199.4195840028656]]]","[['parent', [188.3100327254008, 137.2, 1174.1140443447564]]]","[['parent', [137.0441691386698, 137.2, 1188.2517448381764]]]"
437.0,1,"[['parent', [92.24127609771196, 133.7, 1177.1934241262072]]]","[['parent', [190.5631942940248, 133.7, 1177.070626914627]]]","[['parent', [139.32134562764816, 133.7, 1178.3715384698578]]]"
438.0,1,"[['parent', [97.32855734597621, 132.2, 1157.0145496708742]]]","[['parent', [194.72964413619425, 132.2, 1181.259122622328]]]","[['parent', [144.12847521455694, 132.2, 1170.840189195933]]]"
439.0,1,"[['parent', [111.64698884719589, 138.0, 1169.567974737347]]]","[['parent', [214.63067389794043, 138.0, 1197.335318571973]]]","[['parent', [160.60782489870024, 138.0, 1184.9415835538048]]]"
440.0,1,"[['parent', [118.84618715960696, 146.0, 1244.9702434038577]]]","[['parent', [222.3, 134.9137441192804, 1257.6763234893492]]]","[['parent', [173.60738277490003, 146.0, 1267.9018288347788]]]"
441.0,1,"[['parent', [35.53112960371571, 49.95338226099383, 988.6]]]","[['parent', [95.38391844490722, 46.240200131469194, 988.6]]]","[['parent', [62.42138771085618, 47.97271831444059, 988.6]]]"
442.0,0,[],[],[]
443.0,0,[],[],[]
444.0,0,[],[],[]
445.0,0,[],[],[]
446.0,0,[],[],[]
447.0,0,[],[],[]
449.0,0,[],[],[]
450.0,1,"[['parent', [6.744125555352101, 154.2, 1224.2701695209275]]]","[['parent', [93.76218433556357, 154.2, 1207.7186685875502]]]","[['parent', [50.83867005586039, 154.2, 1217.5484125730284]]]"
451.0,1,"[['parent', [17.955342141285797, 148.0, 1126.5372472406598]]]","[['parent', [99.54773999776432, 148.0, 1107.7831742205994]]]","[['parent', [59.11140346954897, 148.0, 1118.2853159327444]]]"
452.0,1,"[['parent', [18.61609987035386, 142.1, 1077.3155359291113]]]","[['parent', [104.34091138831232, 142.1, 1077.0501247777136]]]","[['parent', [61.362540273780894, 142.1, 1078.3381987166263]]]"
